artist,song,duration,ts,sessionid,auth,level,itemInSession,city,zip,state,country,userAgent,lon,lat,userId,lastName,firstName,gender,registration
Beyoncé,Irreplaceable,277,1706445606,4733,Logged In,free,67,New Branditon,71456,MO,US,Mozilla/5.0 (compatible; MSIE 8.0; Windows NT 4.0; Trident/4.1),-102.244759,57.015181,23803.0,Thomas,Paul,M,1708713968.0
Madonna,Like a Prayer,270,1704790180,6506,Logged Out,free,8,Vincentstad,,YT,CA,"Mozilla/5.0 (Macintosh; PPC Mac OS X 10_9_9 rv:4.0; niu-NU) AppleWebKit/535.20.7 (KHTML, like Gecko) Version/5.0.4 Safari/535.20.7",-160.401858,-6.6132085,,,,,
Bruce Springsteen,Born to Run,282,1705554273,509,Logged In,free,62,Leão,17404-916-289,PR,BR,Mozilla/5.0 (Macintosh; PPC Mac OS X 10_5_7; rv:1.9.4.20) Gecko/3285-05-11 16:20:56 Firefox/3.8,80.648719,64.603121,71606.0,Phillips,Michael,F,1707083504.0
Bruce Springsteen,Dancing in the Dark,259,1707185608,2799,Logged In,free,97,Ferreira,27089296-822,SC,BR,"Mozilla/5.0 (Macintosh; U; Intel Mac OS X 10_6_6) AppleWebKit/533.1 (KHTML, like Gecko) Chrome/50.0.864.0 Safari/533.1",0.525533,-43.828723,91336.0,Gilbert,Logan,F,1705621425.0
Adele,Skyfall,198,1704784795,2529,Logged Out,free,35,Thieulain,,,BE,"Mozilla/5.0 (Windows 95) AppleWebKit/533.0 (KHTML, like Gecko) Chrome/14.0.841.0 Safari/533.0",80.332659,-28.443806,,,,,
Mariah Carey,We Belong Together,299,1709114337,5391,Logged In,free,33,North Erin,S5T 7M5,NT,CA,Opera/8.62.(X11; Linux x86_64; hr-HR) Presto/2.9.175 Version/10.00,-26.115511,-30.6813135,38161.0,Gentry,James,F,1708910394.0
Madonna,Like a Virgin,248,1705142656,4765,Logged Out,free,81,Tiffanymouth,,PW,US,Opera/9.36.(X11; Linux i686; byn-ER) Presto/2.9.165 Version/12.00,163.298379,31.088476,,,,,
Prince,When Doves Cry,266,1706239392,8445,Logged Out,free,2,East Peterburgh,,ON,CA,"Mozilla/5.0 (Macintosh; U; Intel Mac OS X 10_5_2 rv:6.0; lij-IT) AppleWebKit/531.50.1 (KHTML, like Gecko) Version/5.1 Safari/531.50.1",164.749481,-35.7354195,,,,,
Rihanna,Work,295,1704817328,3320,Logged In,paid,48,Michellefort,67201,AK,US,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_8_0) AppleWebKit/536.0 (KHTML, like Gecko) Chrome/44.0.886.0 Safari/536.0",-90.160109,6.425062,49666.0,Porter,Sandra,F,1706381388.0
Taylor Swift,Bad Blood,235,1707322493,3247,Logged Out,free,97,Vasseur-la-Forêt,,,FR,"Mozilla/5.0 (iPad; CPU iPad OS 13_5_1 like Mac OS X) AppleWebKit/535.1 (KHTML, like Gecko) FxiOS/10.6v6590.0 Mobile/84M291 Safari/535.1",-94.498404,-72.315163,,,,,
Madonna,Like a Prayer,270,1706694155,7175,Logged In,paid,74,Melo do Norte,46961403-295,MT,BR,Mozilla/5.0 (X11; Linux i686; rv:1.9.6.20) Gecko/4125-10-01 09:51:15 Firefox/3.8,-49.458407,71.848340,77189.0,Montoya,Sandra,F,1707107512.0
The Rolling Stones,(I Can’t Get No) Satisfaction,255,1707720538,4219,Logged Out,free,2,Muller,,,FR,"Mozilla/5.0 (iPad; CPU iPad OS 3_1_3 like Mac OS X) AppleWebKit/532.1 (KHTML, like Gecko) CriOS/50.0.862.0 Mobile/92H260 Safari/532.1",-172.351766,-10.6315875,,,,,
Elton John,Saturday Night’s Alright for Fighting,188,1707508755,1632,Logged In,free,10,Alves,23853-198-377,AM,BR,"Mozilla/5.0 (Macintosh; U; PPC Mac OS X 10_7_4 rv:5.0; mn-MN) AppleWebKit/534.19.4 (KHTML, like Gecko) Version/5.0 Safari/534.19.4",15.675256,-44.8078125,36730.0,Mcclain,Jeremy,F,1705281269.0
Prince,1999,187,1705441788,2111,Logged Out,free,42,Charpentier,,,FR,"Mozilla/5.0 (X11; Linux i686) AppleWebKit/534.2 (KHTML, like Gecko) Chrome/13.0.867.0 Safari/534.2",56.224653,-39.9195145,,,,,
Beyoncé,Halo,299,1704958855,4687,Logged In,paid,90,Millet,18425,,FR,"Mozilla/5.0 (iPhone; CPU iPhone OS 11_4_1 like Mac OS X) AppleWebKit/536.2 (KHTML, like Gecko) FxiOS/10.9o6941.0 Mobile/58A848 Safari/536.2",-138.996693,-56.925704,99449.0,Walker,Tara,M,1706302308.0
Bob Dylan,Blowin’ in the Wind,235,1708547565,5308,Logged In,paid,33,Riou-la-Forêt,47833,,FR,"Mozilla/5.0 (X11; Linux i686) AppleWebKit/531.1 (KHTML, like Gecko) Chrome/61.0.832.0 Safari/531.1",32.318452,40.179186,83497.0,Guerra,Elaine,M,1704691854.0
Adele,Rolling in the Deep,194,1705168181,8250,Logged In,paid,47,Parent,02531,,FR,Mozilla/5.0 (Windows NT 6.1; st-ZA; rv:1.9.0.20) Gecko/4133-12-30 16:32:38 Firefox/13.0,138.551081,-0.0101025,33329.0,Hunt,Morgan,M,1708017192.0
The Rolling Stones,Sympathy for the Devil,203,1705927232,8759,Logged Out,free,66,Siqueira de Abreu,,PE,BR,Opera/9.64.(Windows NT 6.0; ne-NP) Presto/2.9.178 Version/11.00,-148.888882,23.3119945,,,,,
Led Zeppelin,Black Dog,243,1706592077,9541,Logged In,paid,16,Didier,67336,,FR,"Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/535.0 (KHTML, like Gecko) Chrome/47.0.860.0 Safari/535.0",-45.341475,50.129551,3302.0,Combs,Nicole,F,1706447144.0
Pink Floyd,Another Brick in the Wall,225,1708315281,4403,Logged Out,free,71,Bourgeoisnec,,,FR,Mozilla/5.0 (Android 4.4.4; Mobile; rv:38.0) Gecko/38.0 Firefox/38.0,68.504924,5.1983375,,,,,
Bruce Springsteen,The River,218,1704197578,7919,Logged In,paid,36,Lévy,90819,,FR,Mozilla/5.0 (Macintosh; U; Intel Mac OS X 10_7_1; rv:1.9.4.20) Gecko/6134-10-27 00:46:10 Firefox/6.0,102.695396,48.546406,25102.0,Ross,Maurice,M,1705893397.0
Beyoncé,Formation,228,1707525383,5136,Logged Out,free,58,South Sara,,MP,US,Mozilla/5.0 (compatible; MSIE 9.0; Windows NT 4.0; Trident/5.0),86.298936,-17.1252605,,,,,
Michael Jackson,Thriller,271,1704242211,9492,Logged In,free,24,Haynestown,M5V2C8,NT,CA,"Mozilla/5.0 (Macintosh; U; PPC Mac OS X 10_7_7) AppleWebKit/535.2 (KHTML, like Gecko) Chrome/52.0.828.0 Safari/535.2",-88.744684,25.092278,6768.0,Harris,Jennifer,M,1705203700.0
Elton John,Rocket Man,188,1705233801,6146,Logged In,free,95,Maréchal,44828,,FR,"Mozilla/5.0 (iPod; U; CPU iPhone OS 4_2 like Mac OS X; sa-IN) AppleWebKit/535.30.1 (KHTML, like Gecko) Version/3.0.5 Mobile/8B119 Safari/6535.30.1",148.032553,-82.5656355,36730.0,Hopkins,Michelle,M,1706690155.0
Taylor Swift,Bad Blood,235,1708443837,6255,Logged Out,free,59,South Eric,,AL,US,Mozilla/5.0 (compatible; MSIE 8.0; Windows 95; Trident/5.0),-81.609757,81.8605015,,,,,
Bruce Springsteen,Born to Run,282,1705759993,3810,Logged In,paid,22,Beerst,7024,,BE,Mozilla/5.0 (compatible; MSIE 5.0; Windows 95; Trident/5.0),-32.940567,71.867095,94737.0,Garcia,Christopher,M,1707081890.0
Pink Floyd,Money,221,1704366229,4765,Logged In,paid,32,Antoine,73201,,FR,"Mozilla/5.0 (Linux; Android 4.0) AppleWebKit/531.2 (KHTML, like Gecko) Chrome/30.0.867.0 Safari/531.2",-26.631635,2.7405645,96147.0,Campbell,Bradley,F,1708470772.0
Beyoncé,Halo,299,1708995078,7994,Logged Out,free,88,Rodrigues de Minas,,AL,BR,"Mozilla/5.0 (iPhone; CPU iPhone OS 17_3_1 like Mac OS X) AppleWebKit/532.1 (KHTML, like Gecko) FxiOS/11.3x4393.0 Mobile/85M365 Safari/532.1",3.943119,-5.9508085,,,,,
Led Zeppelin,Whole Lotta Love,204,1706642982,9909,Logged Out,free,57,Becker,,,FR,Mozilla/5.0 (Windows 95; pa-IN; rv:1.9.0.20) Gecko/8742-10-27 09:55:15 Firefox/14.0,-62.644744,60.0319195,,,,,
Elton John,Rocket Man,188,1706597125,6425,Logged Out,free,60,Robertfurt,,AS,US,"Mozilla/5.0 (Windows; U; Windows NT 5.01) AppleWebKit/534.47.5 (KHTML, like Gecko) Version/5.1 Safari/534.47.5",120.574175,71.4379435,,,,,
Led Zeppelin,Kashmir,253,1708121643,4060,Logged Out,free,66,North Kimberly,,MB,CA,Mozilla/5.0 (Android 2.3.7; Mobile; rv:31.0) Gecko/31.0 Firefox/31.0,-41.737644,-14.5325085,,,,,
Elvis Presley,Heartbreak Hotel,196,1706549906,2853,Logged In,paid,35,Handzame,9868,,BE,"Mozilla/5.0 (Windows CE) AppleWebKit/536.0 (KHTML, like Gecko) Chrome/24.0.831.0 Safari/536.0",-168.259224,-28.5898595,48104.0,Tran,Julie,F,1708917549.0
Elton John,Rocket Man,188,1705044871,9399,Logged In,paid,9,Couthuin,3573,,BE,"Mozilla/5.0 (iPhone; CPU iPhone OS 17_3_1 like Mac OS X) AppleWebKit/535.2 (KHTML, like Gecko) CriOS/56.0.896.0 Mobile/90M010 Safari/535.2",141.374515,-19.183801,64947.0,Church,Julie,M,1706885103.0
Rihanna,Umbrella,256,1705681724,5190,Logged In,paid,77,Lewisport,69500,MD,US,Mozilla/5.0 (compatible; MSIE 9.0; Windows 95; Trident/3.1),178.898996,23.1779265,29186.0,Richmond,Joshua,M,1707042123.0
The Beatles,Come Together,242,1705638464,1346,Logged Out,free,26,Oostkerke-Diksmuide,,,BE,Opera/9.51.(Windows NT 6.2; hne-IN) Presto/2.9.169 Version/10.00,7.794654,-20.6537295,,,,,
Madonna,Frozen,192,1705662487,4770,Logged Out,free,28,Laakdal,,,BE,Mozilla/5.0 (X11; Linux i686; rv:1.9.6.20) Gecko/2914-09-30 23:47:21 Firefox/3.8,-145.668904,-25.993937,,,,,
The Beatles,Yesterday,233,1708890538,8754,Logged Out,free,30,East Tammy,,IL,US,Opera/8.34.(Windows 98; Win 9x 4.90; ve-ZA) Presto/2.9.180 Version/12.00,-1.397162,18.450461,,,,,
Mariah Carey,Hero,254,1709006471,837,Logged In,paid,6,da Mota,33855602-195,RO,BR,"Mozilla/5.0 (Linux; Android 4.2.2) AppleWebKit/534.1 (KHTML, like Gecko) Chrome/46.0.885.0 Safari/534.1",66.542701,-13.8625855,87650.0,Hart,Lee,M,1706869224.0
Mariah Carey,Without You,202,1705910877,1619,Logged In,free,39,Saint MarineVille,80728,,FR,Opera/9.35.(Windows NT 11.0; hak-TW) Presto/2.9.184 Version/12.00,-148.278136,-21.4780595,43431.0,Brown,Michael,F,1707065469.0
Michael Jackson,Man in the Mirror,190,1706977526,4298,Logged Out,free,73,Ekeren,,,BE,Mozilla/5.0 (compatible; MSIE 9.0; Windows NT 5.01; Trident/4.1),-17.776740,23.8927995,,,,,
Beyoncé,Crazy in Love,263,1706627742,2933,Logged Out,free,93,Lotenhulle,,,BE,"Mozilla/5.0 (X11; Linux i686) AppleWebKit/535.0 (KHTML, like Gecko) Chrome/29.0.848.0 Safari/535.0",-22.867063,-72.1817975,,,,,
Frank Sinatra,The Way You Look Tonight,211,1707517314,8437,Logged In,paid,99,Bonneau-les-Bains,53467,,FR,"Mozilla/5.0 (iPod; U; CPU iPhone OS 3_0 like Mac OS X; ht-HT) AppleWebKit/532.11.7 (KHTML, like Gecko) Version/3.0.5 Mobile/8B111 Safari/6532.11.7",-46.360684,86.5420015,5572.0,Davis,Douglas,F,1706275273.0
The Beatles,Help!,250,1705700058,1838,Logged In,paid,79,South Frances,E9A 4V9,NS,CA,"Mozilla/5.0 (iPhone; CPU iPhone OS 14_2_1 like Mac OS X) AppleWebKit/536.2 (KHTML, like Gecko) CriOS/26.0.824.0 Mobile/73T671 Safari/536.2",-29.228889,-59.7843145,33778.0,Maxwell,Timothy,F,1704179379.0
Rihanna,Umbrella,256,1707624002,4387,Logged Out,free,84,Port Ashley,,NB,CA,"Mozilla/5.0 (Windows; U; Windows NT 11.0) AppleWebKit/534.3.2 (KHTML, like Gecko) Version/4.0.2 Safari/534.3.2",-143.468170,84.688657,,,,,
Whitney Houston,Greatest Love of All,300,1706241736,3832,Logged Out,free,17,Barros,,RJ,BR,Mozilla/5.0 (compatible; MSIE 8.0; Windows NT 5.1; Trident/4.1),98.684314,-13.017494,,,,,
The Rolling Stones,(I Can’t Get No) Satisfaction,255,1705420641,9077,Logged Out,free,60,Nicholsonport,,CO,US,Mozilla/5.0 (Windows NT 10.0; wa-BE; rv:1.9.1.20) Gecko/2370-08-14 15:37:22 Firefox/3.8,-36.459222,63.8784775,,,,,
Bob Dylan,The Times They Are A-Changin’,266,1708862511,4800,Logged In,paid,70,Lake Joseph,R6N 8H5,NL,CA,"Mozilla/5.0 (Macintosh; U; Intel Mac OS X 10_11_0 rv:6.0; se-NO) AppleWebKit/531.22.5 (KHTML, like Gecko) Version/4.1 Safari/531.22.5",-113.212236,78.659071,76190.0,Lynch,Keith,F,1706706227.0
The Beatles,Let It Be,211,1705153640,5670,Logged Out,free,18,Silveira,,DF,BR,Mozilla/5.0 (compatible; MSIE 9.0; Windows 98; Win 9x 4.90; Trident/4.1),84.216736,-57.7887335,,,,,
The Beatles,Come Together,242,1707448627,8876,Logged In,paid,73,Correia,21837993-432,MG,BR,Mozilla/5.0 (X11; Linux x86_64; rv:1.9.6.20) Gecko/2725-03-05 15:30:52 Firefox/3.6.11,-71.401401,35.4281175,32707.0,Haynes,Amy,M,1707230381.0
Ed Sheeran,Shape of You,264,1708590711,5545,Logged In,free,98,Montenegro da Serra,79452993-701,PE,BR,"Mozilla/5.0 (Windows 98) AppleWebKit/535.1 (KHTML, like Gecko) Chrome/23.0.866.0 Safari/535.1",-111.554595,-7.322072,39797.0,Lewis,Clifford,F,1704345094.0
Mariah Carey,Without You,202,1708396609,5019,Logged In,paid,94,Benoit,16269,,FR,Mozilla/5.0 (X11; Linux x86_64; rv:1.9.5.20) Gecko/3239-04-22 05:06:05 Firefox/14.0,-85.855298,-39.421050,16778.0,Smith,Keith,F,1707705821.0
Whitney Houston,How Will I Know,264,1706949963,2361,Logged In,paid,4,Robechies,6461,,BE,"Mozilla/5.0 (Macintosh; U; Intel Mac OS X 10_7_3 rv:4.0; sc-IT) AppleWebKit/532.47.6 (KHTML, like Gecko) Version/4.0.2 Safari/532.47.6",-156.478262,-16.7965985,68686.0,Pennington,Kristi,F,1707171403.0
Prince,1999,187,1704863168,1381,Logged In,paid,91,Ortizhaven,B4S7A4,YT,CA,"Mozilla/5.0 (Windows NT 5.01) AppleWebKit/531.2 (KHTML, like Gecko) Chrome/55.0.849.0 Safari/531.2",153.866435,-38.994370,8568.0,Hicks,Nancy,F,1708832362.0
Adele,Someone Like You,185,1706362468,6349,Logged In,paid,61,Pires de Viana,60187775-777,GO,BR,"Mozilla/5.0 (Linux; Android 5.0) AppleWebKit/534.1 (KHTML, like Gecko) Chrome/47.0.870.0 Safari/534.1",15.371336,-69.2153445,74007.0,Thomas,Alyssa,M,1704994086.0
Michael Jackson,Thriller,271,1704206735,268,Logged Out,free,15,Meerhout,,,BE,"Mozilla/5.0 (iPod; U; CPU iPhone OS 4_2 like Mac OS X; ku-TR) AppleWebKit/534.45.5 (KHTML, like Gecko) Version/4.0.5 Mobile/8B116 Safari/6534.45.5",-71.993301,76.389461,,,,,
Ed Sheeran,Perfect,241,1708345995,9400,Logged Out,free,39,Freloux,,,BE,Opera/8.10.(X11; Linux x86_64; sl-SI) Presto/2.9.175 Version/12.00,27.656661,-88.356826,,,,,
Prince,Little Red Corvette,275,1708378578,5117,Logged In,free,42,Rosée,3104,,BE,"Mozilla/5.0 (X11; Linux i686) AppleWebKit/535.0 (KHTML, like Gecko) Chrome/35.0.849.0 Safari/535.0",50.381459,-58.797312,54301.0,Moore,Roger,M,1708283177.0
Elton John,Tiny Dancer,199,1704454477,2819,Logged In,free,48,TexierBourg,70284,,FR,Opera/8.11.(X11; Linux x86_64; lij-IT) Presto/2.9.175 Version/10.00,-87.689673,-14.706145,91327.0,Taylor,William,F,1705240268.0
Whitney Houston,I Wanna Dance with Somebody,258,1708789615,2484,Logged In,paid,75,East Matthew,71505,MN,US,"Mozilla/5.0 (Macintosh; U; Intel Mac OS X 10_9_0 rv:5.0; gd-GB) AppleWebKit/535.5.2 (KHTML, like Gecko) Version/4.0.1 Safari/535.5.2",131.441136,75.2915995,79166.0,Scott,Kelly,M,1708694029.0
Madonna,Like a Prayer,270,1704538213,1130,Logged In,paid,39,Vieira,29405352-665,RS,BR,"Mozilla/5.0 (Windows; U; Windows NT 6.0) AppleWebKit/532.49.4 (KHTML, like Gecko) Version/5.0.1 Safari/532.49.4",113.647512,-50.3827715,48858.0,Matthews,Jessica,M,1707434360.0
Led Zeppelin,Black Dog,243,1705162079,6659,Logged In,paid,27,Camargo,33375153-513,AP,BR,"Mozilla/5.0 (Linux; Android 7.1.2) AppleWebKit/534.1 (KHTML, like Gecko) Chrome/41.0.862.0 Safari/534.1",118.244589,54.762822,82753.0,Anderson,Denise,F,1707170360.0
Frank Sinatra,Strangers in the Night,259,1707972974,9342,Logged In,paid,9,Port Kristen,K9M 6P6,NS,CA,Mozilla/5.0 (compatible; MSIE 6.0; Windows NT 5.2; Trident/5.0),43.920368,35.842616,453.0,Love,Howard,M,1706967063.0
Taylor Swift,Cardigan,294,1708480854,2486,Logged Out,free,14,Honnay,,,BE,"Mozilla/5.0 (Windows 98; Win 9x 4.90) AppleWebKit/535.2 (KHTML, like Gecko) Chrome/16.0.850.0 Safari/535.2",-123.094640,77.5920155,,,,,
David Bowie,Starman,292,1705897403,7076,Logged Out,free,61,Marques,,MT,BR,Mozilla/5.0 (Macintosh; U; Intel Mac OS X 10_7_7; rv:1.9.3.20) Gecko/3151-03-08 14:19:02 Firefox/3.8,-168.217394,18.5038375,,,,,
The Rolling Stones,Sympathy for the Devil,203,1704123238,3827,Logged Out,free,5,New Alicia,,SK,CA,"Mozilla/5.0 (Windows; U; Windows NT 5.2) AppleWebKit/534.20.7 (KHTML, like Gecko) Version/5.0.3 Safari/534.20.7",91.601404,-33.500226,,,,,
Beyoncé,Irreplaceable,277,1708214332,4451,Logged In,paid,99,Orp-le-Grand,1709,,BE,Mozilla/5.0 (X11; Linux x86_64; rv:1.9.5.20) Gecko/4669-10-02 02:23:27 Firefox/5.0,-58.132991,69.566425,9558.0,Burke,Christopher,F,1706444269.0
Michael Jackson,Billie Jean,242,1704601509,2035,Logged In,free,34,Lake Shannon,R8X2X2,NS,CA,Opera/8.82.(X11; Linux x86_64; kw-GB) Presto/2.9.182 Version/11.00,105.935183,10.2592655,19211.0,Evans,Tammy,F,1704162718.0
Taylor Swift,Shake It Off,253,1707732967,3972,Logged In,paid,69,West Melissa,51553,TX,US,Opera/8.71.(Windows NT 5.2; sk-SK) Presto/2.9.175 Version/10.00,-130.202285,-13.395786,97690.0,Cruz,Brad,F,1706553805.0
The Beatles,Help!,250,1704463502,8436,Logged In,free,4,Michaud,58477,,FR,Mozilla/5.0 (compatible; MSIE 8.0; Windows NT 5.0; Trident/3.1),-23.338594,8.868657,9439.0,Hunter,Darrell,M,1707262525.0
Bruce Springsteen,Born to Run,282,1704709853,8309,Logged In,paid,21,Sampaio de Goiás,88770-494-932,SP,BR,"Mozilla/5.0 (Macintosh; U; Intel Mac OS X 10_11_4 rv:4.0; nan-TW) AppleWebKit/534.31.3 (KHTML, like Gecko) Version/4.0.1 Safari/534.31.3",-135.069185,-45.294947,97095.0,Snyder,Katie,M,1707682721.0
Beyoncé,Irreplaceable,277,1705784043,5470,Logged In,free,73,East Michael,86005,MD,US,Mozilla/5.0 (Windows NT 6.0; ml-IN; rv:1.9.0.20) Gecko/8376-01-25 10:14:36 Firefox/3.6.4,62.367299,85.606777,69094.0,Sharp,Wesley,M,1706717069.0
Michael Jackson,Billie Jean,242,1706294319,5331,Logged Out,free,66,Hendersonborough,,ON,CA,"Mozilla/5.0 (Macintosh; U; Intel Mac OS X 10_8_5) AppleWebKit/533.1 (KHTML, like Gecko) Chrome/18.0.803.0 Safari/533.1",-94.437936,-53.5356555,,,,,
Taylor Swift,Cardigan,294,1706606462,9110,Logged In,free,51,Susanshire,Y3L9Y2,SK,CA,Mozilla/5.0 (compatible; MSIE 8.0; Windows NT 6.0; Trident/3.1),-54.538504,83.2745585,87414.0,White,Christian,F,1707739933.0
Prince,Little Red Corvette,275,1707581197,6755,Logged In,paid,88,da Paz,85131886-429,AL,BR,Mozilla/5.0 (compatible; MSIE 6.0; Windows NT 6.1; Trident/3.1),14.688088,27.704114,51144.0,Gray,Jeffrey,M,1705712432.0
Madonna,Vogue,201,1705057748,1866,Logged In,free,99,Perezbury,27167,WV,US,"Mozilla/5.0 (Macintosh; PPC Mac OS X 10_8_6 rv:2.0; li-BE) AppleWebKit/532.22.1 (KHTML, like Gecko) Version/5.0.1 Safari/532.22.1",-19.497744,75.9115945,60970.0,Carney,Chase,M,1708020599.0
Rihanna,We Found Love,182,1705678699,1698,Logged In,free,24,Aliciaborough,28990,WI,US,"Mozilla/5.0 (X11; Linux i686) AppleWebKit/531.0 (KHTML, like Gecko) Chrome/53.0.878.0 Safari/531.0",-139.098674,-73.7740095,28162.0,Rivera,Shannon,F,1706091276.0
Pink Floyd,Comfortably Numb,292,1705170975,6882,Logged Out,free,59,South Amberview,,OH,US,Mozilla/5.0 (compatible; MSIE 5.0; Windows 98; Trident/4.1),-172.032897,-6.112203,,,,,
Michael Jackson,Billie Jean,242,1708758744,4965,Logged In,paid,15,Blanchard,58479,,FR,Mozilla/5.0 (compatible; MSIE 7.0; Windows NT 5.0; Trident/4.0),71.717497,-34.9482195,85911.0,Lane,Terri,F,1704093282.0
Adele,Hello,180,1705436210,4148,Logged Out,free,61,South Jaclyn,,NS,CA,Opera/8.87.(X11; Linux x86_64; id-ID) Presto/2.9.178 Version/12.00,174.598177,-73.3095215,,,,,
Rihanna,We Found Love,182,1708953597,2734,Logged In,free,31,Sainte Isabelle,13915,,FR,Mozilla/5.0 (X11; Linux i686; rv:1.9.7.20) Gecko/9681-08-09 04:09:06 Firefox/3.6.19,-116.173278,82.673853,49203.0,Tran,Lisa,M,1706996879.0
Bob Dylan,Mr. Tambourine Man,209,1706391340,6608,Logged In,free,92,Stevoort,6161,,BE,Opera/9.30.(X11; Linux x86_64; ur-IN) Presto/2.9.166 Version/11.00,-70.065165,82.393974,68762.0,Cohen,Darryl,M,1707637170.0
Madonna,Frozen,192,1707197409,5435,Logged In,free,46,Novais de Azevedo,35663647-494,PA,BR,Mozilla/5.0 (compatible; MSIE 7.0; Windows NT 5.0; Trident/4.0),-67.173500,-75.4528245,48641.0,White,Anita,M,1707231033.0
David Bowie,Let’s Dance,219,1704331675,6024,Logged Out,free,76,da Conceição de Peixoto,,AC,BR,"Mozilla/5.0 (iPhone; CPU iPhone OS 15_8_2 like Mac OS X) AppleWebKit/533.1 (KHTML, like Gecko) CriOS/39.0.874.0 Mobile/32N208 Safari/533.1",34.399595,32.6110955,,,,,
Whitney Houston,Saving All My Love for You,249,1704820465,9690,Logged Out,free,18,BerthelotVille,,,FR,"Mozilla/5.0 (Windows NT 6.0) AppleWebKit/532.0 (KHTML, like Gecko) Chrome/56.0.885.0 Safari/532.0",87.695349,8.794746,,,,,
Led Zeppelin,Kashmir,253,1704257440,6721,Logged Out,free,58,East Matthew,,AB,CA,"Mozilla/5.0 (Linux; Android 3.0) AppleWebKit/534.2 (KHTML, like Gecko) Chrome/62.0.859.0 Safari/534.2",-123.170275,83.0873965,,,,,
Mariah Carey,Without You,202,1704299817,7752,Logged In,free,77,Davidberg,21392,SD,US,Opera/8.93.(Windows NT 11.0; nso-ZA) Presto/2.9.167 Version/12.00,3.358206,-76.9024895,77561.0,Bailey,Timothy,F,1705782987.0
David Bowie,Let’s Dance,219,1708170007,4318,Logged Out,free,16,South Neil,,NT,CA,Opera/8.93.(Windows NT 5.2; ru-UA) Presto/2.9.190 Version/11.00,111.370304,22.379325,,,,,
Bob Dylan,Blowin’ in the Wind,235,1707666151,5994,Logged Out,free,13,Howellborough,,UT,US,"Mozilla/5.0 (Windows NT 6.0) AppleWebKit/536.0 (KHTML, like Gecko) Chrome/25.0.859.0 Safari/536.0",-0.610545,27.529099,,,,,
Taylor Swift,Blank Space,206,1705951351,7847,Logged Out,free,45,da Luz,,RS,BR,Opera/8.93.(X11; Linux x86_64; kn-IN) Presto/2.9.173 Version/12.00,-109.867366,33.742833,,,,,
Bruce Springsteen,Born to Run,282,1707909671,4821,Logged In,paid,16,Barbosa,46872-672-906,PR,BR,Mozilla/5.0 (compatible; MSIE 9.0; Windows 98; Win 9x 4.90; Trident/5.1),4.442174,-23.428802,52137.0,Stevens,Kathleen,F,1707605702.0
Led Zeppelin,Whole Lotta Love,204,1705149446,5756,Logged In,free,71,Pires do Galho,08522150-609,BA,BR,"Mozilla/5.0 (iPod; U; CPU iPhone OS 3_3 like Mac OS X; af-ZA) AppleWebKit/531.1.6 (KHTML, like Gecko) Version/4.0.5 Mobile/8B111 Safari/6531.1.6",68.078247,44.339045,83473.0,Carter,Alejandro,M,1704782441.0
Prince,Little Red Corvette,275,1704403407,5517,Logged In,paid,25,Henry-sur-Moulin,82814,,FR,"Mozilla/5.0 (Macintosh; U; Intel Mac OS X 10_9_2 rv:6.0; nl-NL) AppleWebKit/532.19.3 (KHTML, like Gecko) Version/5.0.5 Safari/532.19.3",49.149841,69.421883,54179.0,Vincent,Joseph,F,1704824832.0
Taylor Swift,Bad Blood,235,1706102656,2517,Logged In,free,95,Jenkinstown,X6P8R9,YT,CA,Mozilla/5.0 (compatible; MSIE 9.0; Windows 98; Trident/4.1),178.083955,-33.840650,22367.0,Edwards,Michael,F,1704207327.0
Bob Dylan,Knockin’ on Heaven’s Door,219,1708626788,6957,Logged Out,free,29,Caldeira da Prata,,AP,BR,Opera/8.69.(X11; Linux x86_64; az-AZ) Presto/2.9.169 Version/10.00,-160.713862,-77.761806,,,,,
Beyoncé,Halo,299,1705494593,1936,Logged In,paid,94,Gonzalezview,75325,TX,US,"Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/535.2 (KHTML, like Gecko) Chrome/52.0.801.0 Safari/535.2",21.244568,-67.106851,33703.0,Gibbs,Daniel,F,1706543392.0
The Beatles,Help!,250,1708419456,5925,Logged In,free,75,Jeffreyton,51705,MS,US,Mozilla/5.0 (Android 2.0; Mobile; rv:30.0) Gecko/30.0 Firefox/30.0,86.972466,-8.499014,52705.0,Berry,Glenn,F,1704912433.0
Rihanna,Work,295,1708477220,3512,Logged Out,free,62,Wulpen,,,BE,Mozilla/5.0 (compatible; MSIE 9.0; Windows CE; Trident/4.0),85.527420,-51.5367635,,,,,
Elton John,Saturday Night’s Alright for Fighting,188,1708350517,8079,Logged Out,free,74,East Kathrynfurt,,DE,US,"Mozilla/5.0 (Macintosh; U; Intel Mac OS X 10_5_2 rv:4.0; nso-ZA) AppleWebKit/533.38.6 (KHTML, like Gecko) Version/5.0.3 Safari/533.38.6",99.425955,-7.6365555,,,,,
